id,osm_id,name,number,street,postal_code,city,country,country_code,status,lat,lon,website,phone,fax,annee,stats,tags,description
6706101,2399054638,Musée de Bouxwiller et du pays de hanau,,Rue du Canal,67330,Bouxwiller,France,fr,open,48.8249535,7.4835103,,,,2013,payant:5106;gratuit:0;label-date:01/02/2003,label:musee de france,
6748206,491674514,Musée de l'Œuvre Notre-Dame,,Rue du Dévidoir,67065,Strasbourg,France,fr,open,48.580848200000005,7.751242401547248,,,,2013,payant:15657;gratuit:22897;label-date:01/02/2003,label:musee de france,
6748208,239813123,Musée Alsacien,23,Quai Saint-Nicolas,67065,Strasbourg,France,fr,open,48.5791319,7.7506043,,,,2013,payant:30492;gratuit:31869;label-date:01/02/2003,label:musee de france,
6754401,167263621,Musée Westercamp,,Rue du Musée,67160,Wissembourg,France,fr,open,49.0389525,7.944872205882353,,,,2013,payant:0;gratuit:5576;label-date:01/02/2003,label:musee de france,
6806603,47576073,Musée Bartholdi,30,Rue des Marchands,68000,Colmar,France,fr,open,48.0766092,7.357482163734775,,,,2013,payant:11458;gratuit:4817;label-date:01/02/2003,label:musee de france,
6822401,343385574,Musée des Beaux-Arts,,Rue Guillaume Tell,68100,Mulhouse,France,fr,open,47.7457898,7.3384212,,,,2013,payant:0;gratuit:18405;label-date:01/02/2003,label:musee de france,
6823101,6795990385,Musée Vauban,,Place de la Porte de Belfort,68600,Neuf-Brisach,France,fr,open,48.0153387,7.526694,,,,2013,payant:2151;gratuit:0;label-date:01/02/2003,label:musee de france,
6824801,,Maison du Sundgau - Musée Paysan,,,,OLTINGUE,France,fr,open,,,,,,2013,payant:895;gratuit:300;label-date:01/02/2003,label:musee de france,
6827702,1138681,Musée du Dolder,16,Rue du Général de Gaulle,68340,Riquewihr,France,fr,open,48.166885,7.298560434089087,,,,2013,payant:1666;gratuit:467;label-date:01/02/2003,label:musee de france,
6827801,1936849476,Musée du Papier Peint,28,Rue Zuber,68170,Rixheim,France,fr,open,47.7444268,7.3972851,,,,2013,payant:7148;gratuit:4857;label-date:01/02/2003,label:musee de france,
6833401,218472174,Musée des Amis de Thann,,Rue du Parc,68470,Husseren-Wesserling,France,fr,open,47.885102,6.996263986308496,,,,2013,payant:597;gratuit:1325;label-date:01/02/2003,label:musee de france,
6834301,261857352,Ecomusée d'Alsace,,Chemin des Remparts,68190,Ungersheim,France,fr,open,47.85306625,7.2871333354354615,,,,2013,payant:158563;gratuit:21390;label-date:01/02/2003,label:musee de france,
2415201,4364598320,Musée Paul Reclus,,Rue Paul Reclus,24250,Domme,France,fr,open,44.8028038,1.2138053,,,,2013,payant:141;gratuit:13569;label-date:01/02/2003,label:musee de france,
3305801,,Musée d'Art et d'Histoire du Pays Blayais,,,,BLAYE,France,fr,closed,,,,,,2013,payant:;gratuit:;label-date:01/02/2003,label:musee de france,
3306304,80024893,Musée d'Aquitaine,,Musée d'Aquitaine,33000,Bordeaux,France,fr,open,44.8356189,-0.5746906101232725,,,,2013,payant:16796;gratuit:130263;label-date:06/01/2002,label:musee de france,
3354701,161041079,Musée Municipal,,Impasse Dupeyron,33730,Villandraut,France,fr,closed,44.457179,-0.372994201515152,,,,2013,payant:;gratuit:;label-date:01/02/2003,label:musee de france,
4019401,102618114,Musée de la Chalosse,480,Chemin du Sala,40380,Montfort-en-Chalosse,France,fr,open,43.71570595,-0.8337172286260439,,,,2013,payant:5729;gratuit:2412;label-date:01/02/2003,label:musee de france,
4719501,175744724,Musée du Château Henri IV,3,Rue Sederie,47600,Nérac,France,fr,open,44.1360265,0.3418098475080772,,,,2013,payant:17469;gratuit:8353;label-date:01/02/2003,label:musee de france,
4729201,5827779554,Musée de Préhistoire Mésolithique Laurent Coulonges,,D 68,47500,Sauveterre-la-Lémance,France,fr,open,44.5904194,1.0137463,,,,2013,payant:2836;gratuit:663;label-date:01/02/2003,label:musee de france,
6410202,72701913,Musée Bonnat-Helleu - Musée des Beaux-Arts de Bayonne,,Rue Frédéric Bastiat,64100,Bayonne,France,fr,closed,43.49209785,-1.4720849092568902,,,,2013,payant:;gratuit:;label-date:01/02/2003,label:musee de france,
6416001,209763123,Musée Edmond Rostand,,Avenue du Docteur Alexandre Camino,64250,Larressore,France,fr,open,43.36763065,-1.422666450245681,,,,2013,payant:72065;gratuit:11321;label-date:01/02/2003,label:musee de france,
6444503,6815484814,Musée National du Château,,Rue Mathieu Lalanne,64000,Pau,France,fr,open,43.2977315,-0.3645267,,,,2013,payant:52299;gratuit:38269;label-date:06/01/2002,label:musee de france,
6444501,,Musée Municipal des Beaux-Arts,,,,PAU,France,fr,open,,,,,,2013,payant:7207;gratuit:10219;label-date:01/02/2003,label:musee de france,
6444502,62924897,Musée Bernadotte,8,Rue Tran,64000,Pau,France,fr,open,43.2973383,-0.37256092903587607,,,,2013,payant:1345;gratuit:3205;label-date:01/02/2003,label:musee de france,
0331002,90587179,Musée des Arts D'Afrique et D'Asie,16,Avenue Thermale,03200,Vichy,France,fr,open,46.128228,3.419954892380618,,,,2013,payant:2980;gratuit:1895;label-date:01/02/2003,label:musee de france,
1516801,6838400485,Ecomusée de Margeride-Haute-Auvergne,,,15320,Ruynes-en-Margeride,France,fr,open,44.9961982,3.207524,,,,2013,payant:7460;gratuit:1467;label-date:01/02/2003,label:musee de france,
6319501,700609620,Musée Départemental de la Céramique Gallo-Romaine,,Rue du Musée,63190,Lezoux,France,fr,open,45.82572555,3.3847440065878374,,,,2013,payant:6673;gratuit:4762;label-date:01/02/2003,label:musee de france,
6324701,,Musée des Peintres de l'Ecole de Murols,,,,MUROL,France,fr,open,,,,,,2013,payant:3913;gratuit:203;label-date:01/02/2003,label:musee de france,
6330003,700609623,Musée Régional d'Auvergne,,Rue Delille,63200,Riom,France,fr,open,45.8949948,3.116100670697047,,,,2013,payant:357;gratuit:1227;label-date:01/02/2003,label:musee de france,
6347001,300341262,Musée Municipal Marcel Sahut,,Rue des Écoles,63530,Volvic,France,fr,closed,45.872425,3.038987176470588,,,,2013,payant:;gratuit:;label-date:01/02/2003,label:musee de france,
2103801,7419064530,Musée Bonaparte,,Place du Château,21130,Auxonne,France,fr,closed,47.1915827,5.3833549,,,,2013,payant:;gratuit:;label-date:01/02/2003,label:musee de france,
2111401,272998829,Musée de la Sidérurgie Grande Forge,,D 905,21500,Buffon,France,fr,closed,47.64955205,4.261698831211838,,,,2013,payant:;gratuit:;label-date:01/02/2003,label:musee de france,
