id,osm_id,name,number,street,postal_code,city,country,country_code,status,lat,lon,website,phone,fax,year,stats,tags,description
4418401,182415,Ecomusée de Saint-Nazaire,,,44600,Saint-Nazaire,France,fr,open,47.2733517,-2.2138905,,,,2001,payant:0;gratuit:136229,label:musee de france,
4900701,126965407,Musée des Beaux-Arts,14,Rue du Musée,49100,Angers,France,fr,closed,47.4689171,-0.5545021308806701,,,,2001,payant:0;gratuit:0,label:musee de france,
4923401,238336580,Musée Jules-Desbois,,Place Jules Desbois,49390,Parçay-les-Pins,France,fr,open,47.4364575,0.16001628939992282,,,,2001,payant:1074;gratuit:852,label:musee de france,
5309601,,Musée Municipal,,,,ERNEE,France,fr,open,,,,,,2001,payant:0;gratuit:0,label:musee de france,
5314701,1934021701,Musée du Château de Mayenne,,Quai Carnot,53100,Mayenne,France,fr,closed,48.3028395,-0.6179027,,,,2001,payant:0;gratuit:0,label:musee de france,
7207101,240371913,Musée Heurteloup-Chevalier,,Allée des Vertolines,72500,La Flèche,France,fr,closed,47.69509155,0.4204272235550677,,,,2001,payant:0;gratuit:0,label:musee de france,
8508701,620726971,Centre Minier de Faymoreau,,Rue de la Cour,85240,Faymoreau,France,fr,open,46.55511285,-0.6311954483215672,,,,2001,payant:23189;gratuit:2177,label:musee de france,
8509201,107599748,Musée Vendéen,,Place du 137e Regiment d'Infanterie,85200,Fontenay-le-Comte,France,fr,open,46.467419,-0.8075718066037738,,,,2001,payant:2147;gratuit:3638,label:musee de france,
8514601,76083845,Musée du Nord de la Vendée,,Place de l'Hôtel de Ville,85600,Montaigu,France,fr,open,46.974196,-1.3132451686989501,,,,2001,payant:0;gratuit:695,label:musee de france,
8515401,,Musée Clemenceau et de Lattre-de-Tassigny,,,,MOUILLERON-EN-PAREDS,France,fr,open,,,,,,2001,payant:1571;gratuit:814,label:musee de france,
8528401,,Musée Milcendeau Jean-Yole,,,,SOULLANS,France,fr,open,,,,,,2001,payant:1947;gratuit:1050,label:musee de france,
0240802,202812175,Musée d'Art et d'Archéologie,,Rue des Moulins,02250,Marle,France,fr,open,49.7417279,3.771423276198486,,,,2001,payant:2218;gratuit:2399,label:musee de france,
0269102,,Musée des Beaux-Arts Antoine Lecuyer,,,,SAINT-QUENTIN,France,fr,open,,,,,,2001,payant:3943;gratuit:8983,label:musee de france,
6015903,105680987,Musée national de la Voiture et du Tourisme (Annexe du musée National du Château de Compiègne),,Rue de la Baguette,60200,Compiègne,France,fr,open,49.417504449999996,2.8211998626844323,,,,2001,payant:0;gratuit:0,label:musee de france,
6015901,1789074264,Musée du Château de Compiègne,,Place du Général de Gaulle,60200,Compiègne,France,fr,open,49.4188454,2.830196,,,,2001,payant:39878;gratuit:71138,label:musee de france,
6017601,,Musée de l'Archerie et de l'Art Sacré,,,,CREPY-EN-VALOIS,France,fr,open,,,,,,2001,payant:3772;gratuit:0,label:musee de france,
1610201,65523448,Musée Municipal de Cognac,48,Boulevard Denfert-Rochereau,16100,Cognac,France,fr,open,45.695926150000005,-0.32557439625392126,,,,2001,payant:2970;gratuit:10464,label:musee de france,
1715301,81375628,Musée de la Mytiliculture,,Rue de l'Église,17137,Esnandes,France,fr,open,46.2492163,-1.1099362669636277,,,,2001,payant:3014;gratuit:0,label:musee de france,
1730002,2403784182,Musée du Nouveau Monde,,Rue Fleuriau,17000,La Rochelle,France,fr,open,46.161682,-1.1515984,,,,2001,payant:4808;gratuit:6728,label:musee de france,
1730003,1445028137,Musée des Beaux-Arts,,Rue Gargoulleau,17000,La Rochelle,France,fr,open,46.1621097,-1.1515809,,,,2001,payant:2010;gratuit:4789,label:musee de france,
1730005,368061866,Musée Protestant,,Siwanoy Trail,10475,New York,United States,us,open,40.8717809,-73.8056401,,,,2001,payant:1295;gratuit:331,label:musee de france,
1729903,90816483,Musée d'Art et d'Histoire,63-65,Avenue Charles de Gaulle,17300,Rochefort,France,fr,open,45.93581045,-0.9626472956666667,,,,2001,payant:0;gratuit:8713,label:musee de france,
1741501,2400379556,Musée de l'Echevinage,,Place de l'Échevinage,17100,Saintes,France,fr,open,45.7459257,-0.6333715,,,,2001,payant:179;gratuit:4389,label:musee de france,
1738501,1846520665,Musée de l'Ile d'Oléron,,Rue Aliénor d'Aquitaine,17310,Saint-Pierre-d'Oléron,France,fr,open,45.9428107,-1.3066515,,,,2001,payant:2090;gratuit:75,label:musee de france,
8606602,2541482016,Musée Municipal de l'Hôtel de Sully,,Rue du Vieux Palais,86100,Châtellerault,France,fr,open,46.8158293,0.5419934,,,,2001,payant:1826;gratuit:1353,label:musee de france,
8613701,6957982158,Musée Charbonneau-Lassay,,Rue du Martray,86200,Loudun,France,fr,open,47.0100455,0.0757517,,,,2001,payant:356;gratuit:0,label:musee de france,
8619401,1392914253,Musée Rupert de Chièvres,,Rue Charles Gide,86000,Poitiers,France,fr,open,46.5807401,0.338418,,,,2001,payant:2110;gratuit:417,label:musee de france,
8619403,40140547,Musée de l'hypogée des Dunes,,Rue Paschal le Coq,86000,Poitiers,France,fr,closed,46.57912245,0.34775441471496493,,,,2001,payant:0;gratuit:0,label:musee de france,
0422701,7973813938,Musée archéologique,,Venelle de la Béate,43600,Sainte-Sigolène,France,fr,open,45.2575515,4.2167147,,,,2001,payant:2134;gratuit:0,label:musee de france,
0601802,,Musée d'Histoire Locale,,,,BIOT,France,fr,open,,,,,,2001,payant:4367;gratuit:0,label:musee de france,
0608804,708311359,Musée d'Art Naïf Anatole Jakovsky,,Avenue du Rond-Point,06206,Nice,France,fr,open,43.685953749999996,7.232618735926904,,,,2001,payant:7963;gratuit:11029,label:musee de france,
0608809,,Musée du Vieux-Logis de Nice,,,,NICE,France,fr,open,,,,,,2001,payant:0;gratuit:1216,label:musee de france,
0608808,578023554,Musée du Palais Lascaris,15,Rue Droite,06300,Nice,France,fr,open,43.6974774,7.2772468,,,,2001,payant:0;gratuit:38036,label:musee de france,
1300402,102077401,Musée Camarguais,,Rue Yvan Audouard,13200,Pont-de-Crau,France,fr,open,43.673154249999996,4.639065631892316,,,,2001,payant:26815;gratuit:0,label:musee de france,
1305504,178808268,Musée des Docks Romains,,Place Vivaux,13002,Marseille,France,fr,open,43.29679,5.368048871902269,,,,2001,payant:6483;gratuit:0,label:musee de france,
1310302,,Musée de Salon et de la Crau,,,,SALON-DE-PROVENCE,France,fr,open,,,,,,2001,payant:5496;gratuit:0,label:musee de france,
0506101,1255767096,Musée Départemental des Hautes-Alpes,,Avenue du Maréchal Foch,05000,Gap,France,fr,open,44.5622653,6.0858366,,,,2001,payant:2784;gratuit:8996,label:musee de france,
8305001,179782164,Musée Municipal,2,Place Blanqui,83990,Saint-Tropez,France,fr,open,43.2696385,6.635539872302159,,,,2001,payant:0;gratuit:8027,label:musee de france,
8306201,,Musée Jean Aicard,,,,LE POUVEREL LA GARDE,France,fr,open,,,,,,2001,payant:0;gratuit:1527,label:musee de france,
8311901,179780946,Musée de l'Annonciade,,Place Georges Grammont,83990,Saint-Tropez,France,fr,open,43.271077,6.637054030608436,,,,2001,payant:55000;gratuit:0,label:musee de france,
8403501,5111377213,Synagogue Musée Juif Comtadin,,Rue Hébraïque,84300,Cavaillon,France,fr,open,43.8371707,5.0385983,,,,2001,payant:6983;gratuit:0,label:musee de france,
8403503,5111377213,Musée Jouve,,Rue Hébraïque,84300,Cavaillon,France,fr,closed,43.8371707,5.0385983,,,,2001,payant:0;gratuit:0,label:musee de france,
0106401,427193998,Musée de la Société d'Histoire et d'Archéologie,,,01470,Briord,France,fr,open,45.7830187,5.459009317341641,,,,2001,payant:62;gratuit:38,label:musee de france,
0126901,138473284,Musée de la Résistance et de la Déportation de l'Ain,3,Montée de l'Abbaye,01130,Nantua,France,fr,open,46.1525,5.60827747048556,,,,2001,payant:7238;gratuit:0,label:musee de france,
0130501,6575792682,Musée Chintreuil,,Rue Borjon,01190,Pont-de-Vaux,France,fr,open,46.4303185,4.9377644,,,,2001,payant:3299;gratuit:922,label:musee de france,
0134301,148365323,Musée de la Bresse - Domaine des Planons,,Chemin des Seiglières,01380,Saint-Cyr-sur-Menthon,France,fr,open,46.28177465,4.98246243180243,,,,2001,payant:20115;gratuit:0,label:musee de france,
0716801,271465,Cité de Préhistoire,,,07150,Orgnac-l'Aven,France,fr,open,44.3055791,4.4333406,,,,2001,payant:115997;gratuit:0,label:musee de france,
2619801,3847795321,Musée du Château des Adhémars,,Place Saint-Martin,26200,Montélimar,France,fr,open,44.5622891,4.7528529,,,,2001,payant:13521;gratuit:0,label:musee de france,
2628101,61078917,Musée International de la Chaussure,,Rue Saint-Just,26100,Romans-sur-Isère,France,fr,open,45.04446045,5.054248261970345,,,,2001,payant:19494;gratuit:19779,label:musee de france,
3819001,1869973658,Maison du Patrimoine de Hières-sur-Amby,,Montée de la Cure,38118,Hières-sur-Amby,France,fr,open,45.7970511,5.2932086,,,,2001,payant:2846;gratuit:0,label:musee de france,
3826901,1654912102,Musée Matheysin,,Rue Colonel Escallon,38350,La Mure,France,fr,open,44.9046933,5.7845917,,,,2001,payant:3650;gratuit:1600,label:musee de france,
3851601,192104327,Musée Hébert,,Musée Hébert,38700,La Tronche,France,fr,open,45.2057094,5.7489167,,,,2001,payant:0;gratuit:20000,label:musee de france,
3813001,615739719,Musée Hector Berlioz,69,Rue de la République,38260,La Côte-Saint-André,France,fr,open,45.3933564,5.2612214,,,,2001,payant:5856;gratuit:0,label:musee de france,
3854402,135880564,Musée Lapidaire Saint-Pierre,,Rue Delorme,38200,Vienne,France,fr,open,45.522842999999995,4.871060720000006,,,,2001,payant:3833;gratuit:1374,label:musee de france,
4200301,3667424925,Musée Alice Taverne,89,Rue de la Grye,42820,Ambierle,France,fr,open,46.1054907,3.8958563,,,,2001,payant:7029;gratuit:1124,label:musee de france,
4209401,346317680,Musée d'Archéologie,,Rue Victor de Laprade,42110,Feurs,France,fr,open,45.7442509,4.2195524,,,,2001,payant:5679;gratuit:0,label:musee de france,
4221803,,Musée Folklorique du Vieux Saint-Etienne,,,,SAINT-ETIENNE,France,fr,open,,,,,,2001,payant:887;gratuit:0,label:musee de france,
4231801,,Musée Rural,,,,USSON-EN-FOREZ,France,fr,open,,,,,,2001,payant:7958;gratuit:1596,label:musee de france,
6912301,188157107,Musée Historique des Tissus,,Rue de la Charité,69002,Lyon,France,fr,open,45.7533945,4.831325634804587,,,,2001,payant:69296;gratuit:13600,label:musee de france,
6938701,26131828,Centre d'Histoire de la Résistance et de la Déportation,,Rue Étienne Rognon,69007,Lyon,France,fr,open,45.7464306,4.8359519,,,,2001,payant:17070;gratuit:37709,label:musee de france,
7301101,152123714,Musée Municipal d'Albertville-Conflans,,Place de Conflans,73200,Albertville,France,fr,open,45.670647,6.397100738095239,,,,2001,payant:6136;gratuit:0,label:musee de france,
7305401,5858569185,Musée du Costume,,Rue des Vergers,73700,Bourg-Saint-Maurice,France,fr,open,45.6178322,6.7704898,,,,2001,payant:1409;gratuit:541,label:musee de france,
7306504,51263801,Muséum d'histoire naturelle,,Avenue de Lyon,73000,Chambéry,France,fr,open,45.564102399999996,5.916291852044658,,,,2001,payant:1931;gratuit:1232,label:musee de france,
7318101,,Musée de l'Académie de La Val d'Isère,,,,MOÛTIERS,France,fr,open,,,,,,2001,payant:256;gratuit:174,label:musee de france,
6702101,79550929,Musée de la Folie Marco,,Rue du Docteur Sultzer,67140,Barr,France,fr,open,48.410266199999995,7.4511442216483434,,,,2001,payant:2319;gratuit:1067,label:musee de france,
6733901,3451539391,Musée de la Poterie,1-13,Rue du Terrain,67116,Reichstett,France,fr,open,48.6480723,7.7520884,,,,2001,payant:0;gratuit:0,label:musee de france,
6748209,40220422,Musée d'Art Moderne et Contemporain de Strasbourg,,Place Hans-Jean Arp,67003,Strasbourg,France,fr,open,48.5794799,7.736099647631168,,,,2001,payant:71870;gratuit:96775,label:musee de france,
6748206,491674514,Musée de l'Œuvre Notre-Dame,,Rue du Dévidoir,67065,Strasbourg,France,fr,open,48.580848200000005,7.751242401547248,,,,2001,payant:21117;gratuit:19097,label:musee de france,
6755001,2176631839,Musée de la Bataille du 6 Août 1870,,Cour du Château,67360,Wœrth,France,fr,open,48.9388096,7.7472595,,,,2001,payant:5419;gratuit:628,label:musee de france,
6806603,47576073,Musée Bartholdi,30,Rue des Marchands,68000,Colmar,France,fr,open,48.0766092,7.357482163734775,,,,2001,payant:7309;gratuit:3025,label:musee de france,
6806601,1265125753,Musée d'Unterlinden,,Place Unterlinden,68000,Colmar,France,fr,open,48.0798635,7.3555565,,,,2001,payant:207729;gratuit:30172,label:musee de france,
6814901,,Musée Historique et Militaire de Huningue,,,,HUNINGE,France,fr,open,,,,,,2001,payant:0;gratuit:0,label:musee de france,
6816401,55263399,Musée du Vignoble et des Vins d'Alsace,1b,Grand'Rue,68240,Colmar-Ribeauvillé,France,fr,open,48.13509195,7.2883942443186704,,,,2001,payant:8212;gratuit:0,label:musee de france,
6822401,343385574,Musée des Beaux-Arts,,Rue Guillaume Tell,68100,Mulhouse,France,fr,open,47.7457898,7.3384212,,,,2001,payant:0;gratuit:7356,label:musee de france,
6822402,45841480,Musée de l'Impression sur Etoffes,,Rue des Bonnes Gens,68100,Mulhouse,France,fr,open,47.7447923,7.344778561009134,,,,2001,payant:17029;gratuit:10709,label:musee de france,
6824801,,Maison du Sundgau - Musée Paysan,,,,OLTINGUE,France,fr,open,,,,,,2001,payant:3030;gratuit:449,label:musee de france,
6827801,1936849476,Musée du Papier Peint,28,Rue Zuber,68170,Rixheim,France,fr,open,47.7444268,7.3972851,,,,2001,payant:10475;gratuit:2197,label:musee de france,
2429901,3136128949,Musée des Arts et Traditions Populaires du Périgord,1,Rue Raoul Grassin,24400,Mussidan,France,fr,open,45.0375278,0.362942,,,,2001,payant:1801;gratuit:1350,label:musee de france,
2432201,461159767,Musée du Périgord,,Rue Fénelon,24000,Périgueux,France,fr,open,45.1858217,0.7236234,,,,2001,payant:10212;gratuit:19391,label:musee de france,
3305701,,Musée Municipal de Blasimon,,,,BLASIMON,France,fr,closed,,,,,,2001,payant:0;gratuit:0,label:musee de france,
3306305,154772662,Muséum d'Histoire Naturelle de Bordeaux,,Place Bardineau,33000,Bordeaux,France,fr,open,44.848504500000004,-0.5799899525187916,,,,2001,payant:3841;gratuit:27356,label:musee de france,
3306306,79979299,Musée des Arts Décoratifs,,Rue Dufau,33000,Bordeaux,France,fr,open,44.837340600000005,-0.5806817120198913,,,,2001,payant:8109;gratuit:19664,label:musee de france,
3324302,265021487,Musée Historique ou du Vieux Libourne (Robin),,Avenue de la Gare,,Guîtres,France,fr,closed,45.038131199999995,-0.19740907772227706,,,,2001,payant:0;gratuit:0,label:musee de france,
3354701,161041079,Musée Municipal,,Impasse Dupeyron,33730,Villandraut,France,fr,closed,44.457179,-0.372994201515152,,,,2001,payant:0;gratuit:0,label:musee de france,
4004601,1508590127,Musée Historique de l'Hydravion,,Rue Louis Bréguet,40600,Biscarrosse,France,fr,open,44.3892176,-1.1816658,,,,2001,payant:14440;gratuit:826,label:musee de france,
4020001,,Musée du Patrimoine Religieux et des Croyances Populaires,,,,MOUSTEY,France,fr,open,,,,,,2001,payant:2605;gratuit:0,label:musee de france,
4024601,253999961,Ecomusée de la Grande Lande,,Route de la Gare,40630,Sabres,France,fr,open,44.14936935,-0.7468561714204113,,,,2001,payant:94770;gratuit:9433,label:musee de france,
4028701,26246232,Musée Municipal du Lac,,Allée du Musée,40460,Sanguinet,France,fr,open,44.4825995,-1.0754788,,,,2001,payant:3124;gratuit:59,label:musee de france,
4700101,,Musée des Beaux-Arts,,,,AGEN,France,fr,open,,,,,,2001,payant:5482;gratuit:9403,label:musee de france,
6410202,72701913,Musée Bonnat,,Rue Frédéric Bastiat,64100,Bayonne,France,fr,open,43.49209785,-1.4720849092568902,,,,2001,payant:17249;gratuit:11037,label:musee de france,
1516801,6838400485,Ecomusée de Margeride-Haute-Auvergne,,,15320,Ruynes-en-Margeride,France,fr,open,44.9961982,3.207524,,,,2001,payant:18558;gratuit:0,label:musee de france,
4307001,4398955697,Musée de Paléontologie,,Rue du Château,43380,Chilhac,France,fr,open,45.1559183,3.4375593,,,,2001,payant:2883;gratuit:153,label:musee de france,
4315701,86361080,Musée Crozatier,2,Rue Antoine Martin,43000,Le Puy-en-Velay,France,fr,open,45.038547949999995,3.8831423625708483,,,,2001,payant:12437;gratuit:10628,label:musee de france,
6322301,7638286185,Musée Paléontologique,,D 508,63560,Neuf-Église,France,fr,open,46.1202255,2.8584098,,,,2001,payant:944;gratuit:0,label:musee de france,
2115401,,Musée du Pays Châtillonnais - Trésor de Vix,,,,CHATILLON-SUR-SEINE,France,fr,open,,,,,,2001,payant:14940;gratuit:3856,label:musee de france,
2123107,5141876795,Musée d'Art Sacré,,Rue Sainte-Anne,21000,Dijon,France,fr,open,47.3177794,5.0379087,,,,2001,payant:1043;gratuit:6379,label:musee de france,
2123103,2751550494,Musée Magnin,,Rue des Bons Enfants,21000,Dijon,France,fr,open,47.3209486,5.0422275,,,,2001,payant:4535;gratuit:6614,label:musee de france,
2126501,480527098,Musée Noisot,,Rue de la Perrière,21220,Fixin,France,fr,open,47.245420300000006,4.9624034254665155,,,,2001,payant:445;gratuit:563,label:musee de france,
2125401,,Musée des Arts et Traditions des Hautes-Côtes,,,,GEVREY-CHAMBERTIN - Reulle Vergy,France,fr,open,,,,,,2001,payant:7200;gratuit:0,label:musee de france,
2158401,1870447615,Musée Municipal François Pompon,,Place Docteur Roclore,21210,Saulieu,France,fr,open,47.2796264,4.2298054,,,,2001,payant:3391;gratuit:1312,label:musee de france,
5806201,3618004518,Musée du Septennat,,Place du Château,58120,Château-Chinon (Ville),France,fr,open,47.0672537,3.9351818,,,,2001,payant:24390;gratuit:2522,label:musee de france,
5807901,2627307760,Musée d'Art et d'Histoire Romain Rolland,,Avenue de la République,58500,Clamecy,France,fr,open,47.4603634,3.5204872,,,,2001,payant:1744;gratuit:500,label:musee de france,
5822701,,Musée du Grès de Puisaye,,,,SAINT-AMAND-EN-PUISAYE,France,fr,open,,,,,,2001,payant:2619;gratuit:363,label:musee de france,
5830401,1356183136,Musée Auguste Grasset,,Rue de la Caserne,58210,Varzy,France,fr,open,47.3586963,3.3887096,,,,2001,payant:1127;gratuit:2856,label:musee de france,
7110602,2239784876,Musée du Prieuré de Charolles,4,Rue du Prieuré,71120,Charolles,France,fr,open,46.4323423,4.2799145,,,,2001,payant:4237;gratuit:0,label:musee de france,
7126301,372835947,"""L'Atelier d'un Journal"""" de Louhans - Musée Municipal""",,Rue du Musée,71440,Thurey,France,fr,open,46.7430242,5.1227339,,,,2001,payant:2660;gratuit:195,label:musee de france,
7127501,2690539792,Musée de la Tour du Moulin,9,Rue de la Tour du Moulin,71110,Marcigny,France,fr,open,46.274612,4.0431847,,,,2001,payant:1641;gratuit:432,label:musee de france,
8902403,1256497741,Musée Leblanc-Duvernois,,Rue Gaston Gallimard,89600,Saint-Florentin,France,fr,open,48.0013166,3.7283151,,,,2001,payant:1058;gratuit:1546,label:musee de france,
2915502,2139061354,Musée des Phares et Balises,,Route du Phare,,Lampaul,France,fr,open,48.4594493,-5.1294058,,,,2001,payant:20858;gratuit:0,label:musee de france,
2921701,84081121,Musée de Pont-Aven,,Rue Louis Lomenech,29930,Pont-Aven,France,fr,open,47.8550965,-3.746406090032833,,,,2001,payant:38713;gratuit:3978,label:musee de france,
2923201,1162498487,Musée des Beaux-Arts,,Place Saint-Corentin,29000,Quimper,France,fr,open,47.996236,-4.102342,,,,2001,payant:40463;gratuit:0,label:musee de france,
3518801,187066533,Ecomusée du Pays de Montfort,,,35160,Montfort-sur-Meu,France,fr,open,48.138191250000006,-1.9603132440564033,,,,2001,payant:3667;gratuit:422,label:musee de france,
3528802,,Musée d'Histoire de la Ville de Saint-Malo,,,,SAINT-MALO,France,fr,open,,,,,,2001,payant:22346;gratuit:5856,label:musee de france,
3536002,92884430,Musée du Château de Vitré,,Rue du Rachapt,35500,Vitré,France,fr,open,48.1260135,-1.2166992529105425,,,,2001,payant:25836;gratuit:3617,label:musee de france,
5624001,528996147,Musée du Château de Suscinio,,Route du Duc Jean V,56370,Sarzeau,France,fr,open,47.5129311,-2.7294371823705177,,,,2001,payant:75159;gratuit:0,label:musee de france,
2808503,,Musée des Beaux-Arts,,,,CHARTRES,France,fr,open,,,,,,2001,payant:8316;gratuit:11000,label:musee de france,
2808502,276905,Muséum des Sciences Naturelles et de Préhistoire,,,28000,Chartres,France,fr,open,48.4438601,1.4881434,,,,2001,payant:0;gratuit:17114,label:musee de france,
2813401,182675003,Musée d'Art et d'Histoire de Dreux,,Place du Musée,28100,Dreux,France,fr,open,48.733925,1.3680411794478526,,,,2001,payant:461;gratuit:4890,label:musee de france,
3600601,2416267792,Musée de la Chemiserie et de l'Elégance Masculine,,Rue Charles Brillaud,36200,Argenton-sur-Creuse,France,fr,open,46.5884724,1.5182182,,,,2001,payant:3648;gratuit:4171,label:musee de france,
